Opportunity Line Name,Opportunity Line ID,Opportunity Line Parent,Line Number,Product Line Name,Product ID,Amount,Total Amount,Quantity,Owner ID,Account,Service Date,Planning Measure
 - Continental -  Opp A033,Continental Opp A033 - HP 3.52022,Opp2242022,10,,Networking,83548.47596,83548.47596,10,"Yu, Xing",54482808,1/26/2009,Expansions
 - Continental -  Opp A033,Continental Opp A033 - HP 2.52022,Opp2242022,10,,Networking,19536.25884,19536.25884,10,"Yu, Xing",54482808,1/26/2009,Expansions
 - Continental -  Opp A033,Continental Opp A033 - SP Att2022,Opp2242022,8200,,Storage,1441.717297,1441.717297,8200,"Yu, Xing",54482808,1/26/2009,Expansions
 - Continental -  Opp B043,Continental Opp B043 - SP 5.62022,Opp3622022,9100,,Storage,137159.2826,137159.2826,9100,"Yu, Xing",54482808,7/26/2009,New Business
 - Continental -  Opp B043,Continental Opp B043 - MTC2022,Opp3622022,0,,Cloud,18420.85086,18420.85086,150,"Yu, Xing",54482808,7/26/2009,New Business
 - Continental -  Opp B043,Continental Opp B043 - HP 3.52022,Opp3622022,10,,Networking,9661.175326,9661.175326,10,"Yu, Xing",54482808,7/26/2009,New Business
 - Continental -  Opp C051,Continental Opp C051 - SOLAR M2022,Opp5002022,2200,,Servers,250000,250000,2200,"Yu, Xing",54482808,9/13/2026,Expansions
 - Continental -  Opp D058,Continental Opp D058 - HP Att2022,Opp6382022,9,,Networking,134983.2692,134983.2692,9,"Yu, Xing",54482808,3/19/2026,New Business
 - Continental -  Opp D058,Continental Opp D058 - SP 5.52022,Opp6382022,9440,,Storage,164718.753,164718.753,9440,"Yu, Xing",54482808,3/19/2026,New Business
 - Continental -  Opp E065,Continental Opp E065 - SP 5.62022,Opp7762022,9100,,Storage,360064,360064,9100,"Yu, Xing",54482808,5/26/2009,New Business
 - Commerzbank -  Opp A034,Commerzbank Opp A034 - HP 4.52022,Opp2252022,11,,Networking,116100,116100,11,"Yu, Xing",56659297,11/26/2009,Expansions
 - Commerzbank -  Opp B044,Commerzbank Opp B044 - SP 5.52022,Opp3632022,9440,,Storage,117467.7283,117467.7283,9440,"Yu, Xing",56659297,3/17/2026,New Business
 - Commerzbank -  Opp B044,Commerzbank Opp B044 - HP 3.52022,Opp3632022,10,,Networking,8194.80127,8194.80127,10,"Yu, Xing",56659297,3/17/2026,New Business
 - Commerzbank -  Opp B044,Commerzbank Opp B044 - SOLAR H2022,Opp3632022,2400,,Servers,51056.50497,51056.50497,2400,"Yu, Xing",56659297,3/17/2026,New Business
 - Commerzbank -  Opp C052,Commerzbank Opp C052 - HP 2.52022,Opp5012022,10,,Networking,242484,242484,10,"Yu, Xing",56659297,3/23/2026,Expansions
 - Commerzbank -  Opp D059,Commerzbank Opp D059 - UPG2022,Opp6392022,0,,Services,304164,304164,1901,"Yu, Xing",56659297,3/29/2026,New Business
 - Commerzbank -  Opp E066,Commerzbank Opp E066 - ADD2022,Opp7772022,0,,Services,345374.7511,345374.7511,2159,"Yu, Xing",56659297,3/27/2026,New Business
 - Commerzbank -  Opp E066,Commerzbank Opp E066 - HP 4.52022,Opp7772022,11,,Networking,8194.078279,8194.078279,11,"Yu, Xing",56659297,3/27/2026,New Business
 - Commerzbank -  Opp E066,Commerzbank Opp E066 - HP 2.52022,Opp7772022,10,,Networking,7045.264161,7045.264161,10,"Yu, Xing",56659297,3/27/2026,New Business
 - Eurohypo -  Opp D1502,Eurohypo Opp D1502 - HP Att2022,OppD15022022,9,,Networking,95680.05574,95680.05574,9,"Yu, Xing",13275945,11/24/2026,New Business
 - Eurohypo -  Opp D1502,Eurohypo Opp D1502 - SOLAR H2022,OppD15022022,2400,,Servers,211017.4094,211017.4094,2400,"Yu, Xing",14459908,11/24/2026,New Business
 - Continental -  Opp D1503,Continental Opp D1503 - HP 4.52022,OppD15032022,11,,Networking,291720,291720,11,"Yu, Xing",54482808,6/19/2026,New Business
 - Continental -  Opp D1504,Continental Opp D1504 - UPG2022,OppD15042022,0,,Services,360460,360460,2253,"Yu, Xing",54482808,3/26/2012,New Business
 - Commerzbank -  Opp D1505,Commerzbank Opp D1505 - SP 5.52022,OppD15052022,9440,,Storage,109120.6382,109120.6382,9440,"Yu, Xing",56659297,6/29/2026,New Business
 - Commerzbank -  Opp D1505,Commerzbank Opp D1505 - SP Att2022,OppD15052022,8200,,Storage,97472.9292,97472.9292,8200,"Yu, Xing",56659297,6/29/2026,New Business
 - Commerzbank -  Opp D1505,Commerzbank Opp D1505 - HP 4.52022,OppD15052022,11,,Networking,53607.08708,53607.08708,11,"Yu, Xing",56659297,6/29/2026,New Business
 - Commerzbank -  Opp D1506,Commerzbank Opp D1506 - HP 3.52022,OppD15062022,10,,Networking,466250,466250,10,"Yu, Xing",56659297,6/27/2026,New Business
 - Eurohypo -  Opp E426,Eurohypo Opp E426 - HP 4.52022,OppE4262022,11,,Networking,72509.78533,72509.78533,11,"Yu, Xing",13275945,5/31/2026,New Business
 - Eurohypo -  Opp E426,Eurohypo Opp E426 - SP 5.52022,OppE4262022,9440,,Storage,288.7471727,288.7471727,9440,"Yu, Xing",14459908,5/31/2026,New Business
 - Eurohypo -  Opp E426,Eurohypo Opp E426 - ADD2022,OppE4262022,0,,Services,44589.88299,44589.88299,279,"Yu, Xing",14459908,5/31/2026,New Business
 - Eurohypo -  Opp E427,Eurohypo Opp E427 - SP 5.62022,OppE4272022,9100,,Storage,135751.1617,135751.1617,9100,"Yu, Xing",14459908,5/26/2012,New Business
 - Eurohypo -  Opp E427,Eurohypo Opp E427 - MTC2022,OppE4272022,0,,Cloud,10808.76828,10808.76828,120,"Yu, Xing",5588,5/26/2012,New Business
 - Eurohypo -  Opp E428,Eurohypo Opp E428 - INST2022,OppE4282022,0,,Cloud,226840,226840,140,"Yu, Xing",5588,11/26/2012,New Business
 - Eurohypo -  Opp E429,Eurohypo Opp E429 - INST2022,OppE4292022,0,,Cloud,297000,297000,150,"Yu, Xing",5588,5/20/2026,New Business
 - Continental -  Opp E430,Continental Opp E430 - ADD2022,OppE4302022,0,,Services,104520,104520,653,"Yu, Xing",54482808,5/31/2026,Expansions
 - Continental -  Opp E431,Continental Opp E431 - HP 3.52022,OppE4312022,10,,Networking,12755.11214,12755.11214,10,"Yu, Xing",54482808,5/26/2012,New Business
 - Continental -  Opp E431,Continental Opp E431 - INST2022,OppE4312022,0,,Cloud,97872.21522,97872.21522,110,"Yu, Xing",54482808,5/26/2012,New Business
 - Continental -  Opp E431,Continental Opp E431 - UPG2022,OppE4312022,0,,Services,88245.91041,88245.91041,552,"Yu, Xing",54482808,5/26/2012,New Business
 - Continental -  Opp E432,Continental Opp E432 - HP 3.52022,OppE4322022,10,,Networking,246400,246400,10,"Yu, Xing",54482808,11/26/2012,Expansions
 - Commerzbank -  Opp E433,Commerzbank Opp E433 - HP 3.52022,OppE4332022,10,,Networking,98900,98900,10,"Yu, Xing",56659297,9/26/2012,Expansions
 - Commerzbank -  Opp E434,Commerzbank Opp E434 - ADD2022,OppE4342022,0,,Services,171150,171150,1070,"Yu, Xing",56659297,6/17/2026,New Business
 - Commerzbank -  Opp E435,Commerzbank Opp E435 - SOLAR H2022,OppE4352022,2400,,Servers,61221.14943,61221.14943,2400,"Yu, Xing",56659297,6/23/2026,Expansions
 - Commerzbank -  Opp E435,Commerzbank Opp E435 - ADD2022,OppE4352022,0,,Services,8912.49411,8912.49411,56,"Yu, Xing",56659297,6/23/2026,Expansions
 - Commerzbank -  Opp E435,Commerzbank Opp E435 - HP Att2022,OppE4352022,9,,Networking,199165.1742,199165.1742,9,"Yu, Xing",56659297,6/23/2026,Expansions
 - Royal Dutch Shell -  Opp A028,Royal Dutch Shell Opp A028 - SOLAR M2022,Opp1942022,2200,,Servers,67748.43844,67748.43844,2200,"Boscolo, Lucia",54483053,9/13/2026,Expansions
 - Royal Dutch Shell -  Opp A028,Royal Dutch Shell Opp A028 - HP 4.52022,Opp1942022,11,,Networking,23768.82001,23768.82001,11,"Boscolo, Lucia",54483053,9/13/2026,Expansions
 - Royal Dutch Shell -  Opp B035,Royal Dutch Shell Opp B035 - ADD2022,Opp3322022,0,,Services,17184.72379,17184.72379,107,"Boscolo, Lucia",54483053,3/29/2026,Expansions
 - Royal Dutch Shell -  Opp B035,Royal Dutch Shell Opp B035 - HP 3.52022,Opp3322022,10,,Networking,27209.93253,27209.93253,10,"Boscolo, Lucia",54483053,3/29/2026,Expansions
 - Royal Dutch Shell -  Opp B035,Royal Dutch Shell Opp B035 - MTC2022,Opp3322022,0,,Cloud,112872.7772,112872.7772,120,"Boscolo, Lucia",54483053,3/29/2026,Expansions
 - Royal Dutch Shell -  Opp C048,Royal Dutch Shell Opp C048 - HP Att2022,Opp4702022,9,,Networking,118830.4049,118830.4049,9,"Boscolo, Lucia",54483053,3/26/2026,Expansions
 - Royal Dutch Shell -  Opp C048,Royal Dutch Shell Opp C048 - HP 4.52022,Opp4702022,11,,Networking,71409.49626,71409.49626,11,"Boscolo, Lucia",54483053,3/26/2026,Expansions
 - Royal Dutch Shell -  Opp C048,Royal Dutch Shell Opp C048 - SP Att2022,Opp4702022,8200,,Storage,21492.23827,21492.23827,8200,"Boscolo, Lucia",54483053,3/26/2026,Expansions
 - Royal Dutch Shell -  Opp D067,Royal Dutch Shell Opp D067 - HP 4.52022,Opp6082022,11,,Networking,306432,306432,11,"Boscolo, Lucia",54483053,4/16/2026,Expansions
 - Royal Dutch Shell -  Opp E079,Royal Dutch Shell Opp E079 - HP 3.52022,Opp7462022,10,,Networking,355096,355096,10,"Boscolo, Lucia",54483053,11/26/2010,New Business
 - HSBC -  Opp A029,HSBC Opp A029 - SOLAR M2022,Opp1952022,2200,,Servers,94380,94380,2200,"Boscolo, Lucia",54482863,4/17/2026,New Business
 - HSBC -  Opp B036,HSBC Opp B036 - ADD2022,Opp3332022,0,,Services,141192,141192,882,"Boscolo, Lucia",54482863,3/31/2026,Expansions
 - HSBC -  Opp C049,HSBC Opp C049 - SP 5.62022,Opp4712022,9100,,Storage,222312,222312,9100,"Boscolo, Lucia",54482863,9/15/2026,Expansions
 - HSBC -  Opp D068,HSBC Opp D068 - HP 2.52022,Opp6092022,10,,Networking,256507.253,256507.253,10,"Boscolo, Lucia",54482863,3/25/2026,Expansions
 - HSBC -  Opp D068,HSBC Opp D068 - SP 5.52022,Opp6092022,9440,,Storage,48388.15367,48388.15367,9440,"Boscolo, Lucia",54482863,3/25/2026,Expansions
 - HSBC -  Opp E080,HSBC Opp E080 - MTC2022,Opp7472022,0,,Cloud,319716,319716,140,"Boscolo, Lucia",54482863,4/21/2026,New Business
 - BP -  Opp A030,BP Opp A030 - SP 5.52022,Opp1962022,9440,,Storage,90944,90944,9440,"Boscolo, Lucia",54483096,3/25/2026,Expansions
 - BP -  Opp B037,BP Opp B037 - SP 5.62022,Opp3342022,9100,,Storage,145624,145624,9100,"Boscolo, Lucia",54483096,3/17/2026,Expansions
 - BP -  Opp C050,BP Opp C050 - SOLAR H2022,Opp4722022,2400,,Servers,178056.3742,178056.3742,2400,"Boscolo, Lucia",54483096,3/23/2026,Expansions
 - BP -  Opp C050,BP Opp C050 - HP 3.52022,Opp4722022,10,,Networking,14587.76825,14587.76825,10,"Boscolo, Lucia",54483096,3/23/2026,Expansions
 - BP -  Opp C050,BP Opp C050 - INST2022,Opp4722022,0,,Cloud,42385.32945,42385.32945,150,"Boscolo, Lucia",54483096,3/23/2026,Expansions
 - BP -  Opp D069,BP Opp D069 - HP 3.52022,Opp6102022,10,,Networking,322080,322080,10,"Boscolo, Lucia",54483096,3/29/2026,Expansions
 - BP -  Opp E081,BP Opp E081 - HP 4.52022,Opp7482022,11,,Networking,73726.63773,73726.63773,11,"Boscolo, Lucia",54483096,2/26/2010,New Business
 - BP -  Opp E081,BP Opp E081 - SP Att2022,Opp7482022,8200,,Storage,242484.476,242484.476,8200,"Boscolo, Lucia",54483096,2/26/2010,New Business
 - BP -  Opp E081,BP Opp E081 - INST2022,Opp7482022,0,,Cloud,44429.0018,44429.0018,110,"Boscolo, Lucia",54483096,2/26/2010,New Business
 - Vodafone -  Opp A031,Vodafone Opp A031 - SP 5.52022,Opp1972022,9440,,Storage,92196,92196,9440,"Boscolo, Lucia",54482949,10/14/2026,Expansions
 - Vodafone -  Opp B038,Vodafone Opp B038 - SOLAR H2022,Opp3352022,2400,,Servers,86496.63063,86496.63063,2400,"Boscolo, Lucia",54482949,8/16/2026,New Business
 - Vodafone -  Opp B038,Vodafone Opp B038 - HP 2.52022,Opp3352022,10,,Networking,15263.90862,15263.90862,10,"Boscolo, Lucia",54482949,8/16/2026,New Business
 - Vodafone -  Opp B038,Vodafone Opp B038 - SP 5.62022,Opp3352022,9100,,Storage,43063.76725,43063.76725,9100,"Boscolo, Lucia",54482949,8/16/2026,New Business
 - Vodafone -  Opp C051,Vodafone Opp C051 - SOLAR M2022,Opp4732022,2200,,Servers,240284,240284,2200,"Boscolo, Lucia",54482949,8/22/2026,New Business
 - Vodafone -  Opp D070,Vodafone Opp D070 - INST2022,Opp6112022,0,,Cloud,307944,307944,100,"Boscolo, Lucia",54482949,2/25/2026,New Business
 - Vodafone -  Opp E082,Vodafone Opp E082 - ADD2022,Opp7492022,0,,Services,347536,347536,2172,"Boscolo, Lucia",54482949,2/19/2026,New Business
 - SABMiller -  Opp A032,SABMiller Opp A032 - HP 3.52022,Opp1982022,10,,Networking,102960,102960,10,"Boscolo, Lucia",13275945,8/28/2026,Expansions
 - SABMiller -  Opp B039,SABMiller Opp B039 - INST2022,Opp3362022,0,,Cloud,96968.72935,96968.72935,104,"Boscolo, Lucia",14459908,3/26/2009,New Business
 - SABMiller -  Opp B039,SABMiller Opp B039 - HP 3.52022,Opp3362022,10,,Networking,45868.73954,45868.73954,10,"Boscolo, Lucia",14459908,3/26/2009,New Business
 - SABMiller -  Opp B039,SABMiller Opp B039 - SP 5.62022,Opp3362022,9100,,Storage,29876.59006,29876.59006,9100,"Boscolo, Lucia",14459908,3/26/2009,New Business
 - SABMiller -  Opp C052,SABMiller Opp C052 - ADD2022,Opp4742022,0,,Services,23821.56475,23821.56475,149,"Boscolo, Lucia",5588,9/26/2009,Expansions
 - SABMiller -  Opp C052,SABMiller Opp C052 - HP 2.52022,Opp4742022,10,,Networking,115309.7955,115309.7955,10,"Boscolo, Lucia",5588,9/26/2009,Expansions
 - SABMiller -  Opp C052,SABMiller Opp C052 - HP Att2022,Opp4742022,9,,Networking,68525.3029,68525.3029,9,"Boscolo, Lucia",5588,9/26/2009,Expansions
 - SABMiller -  Opp D071,SABMiller Opp D071 - HP Att2022,Opp6122022,9,,Networking,109257.6499,109257.6499,9,"Boscolo, Lucia",9603020,9/15/2026,New Business
 - SABMiller -  Opp D071,SABMiller Opp D071 - MTC2022,Opp6122022,0,,Cloud,175474.4765,175474.4765,160,"Boscolo, Lucia",9603020,9/15/2026,New Business
 - SABMiller -  Opp D071,SABMiller Opp D071 - SP 5.52022,Opp6122022,9440,,Storage,10208.27493,10208.27493,9440,"Boscolo, Lucia",9603020,9/15/2026,New Business
 - SABMiller -  Opp E083,SABMiller Opp E083 - SOLAR H2022,Opp7502022,2400,,Servers,393000,393000,2400,"Boscolo, Lucia",54152962,2/19/2026,New Business
 - Diageo -  Opp A033,Diageo Opp A033 - MTC2022,Opp1992022,0,,Cloud,49544.36759,49544.36759,120,"Boscolo, Lucia",4448,8/28/2026,New Business
 - Diageo -  Opp A033,Diageo Opp A033 - HP 3.52022,Opp1992022,10,,Networking,49924.08494,49924.08494,10,"Boscolo, Lucia",4448,8/28/2026,New Business
 - Diageo -  Opp B040,Diageo Opp B040 - ADD2022,Opp3372022,0,,Services,173892,173892,1087,"Boscolo, Lucia",4448,3/26/2009,New Business
 - Diageo -  Opp C053,Diageo Opp C053 - INST2022,Opp4752022,0,,Cloud,161764.7371,161764.7371,130,"Boscolo, Lucia",4448,9/26/2009,New Business
 - Diageo -  Opp C053,Diageo Opp C053 - ADD2022,Opp4752022,0,,Services,2384.619923,2384.619923,15,"Boscolo, Lucia",4448,9/26/2009,New Business
 - Diageo -  Opp C053,Diageo Opp C053 - SP 5.62022,Opp4752022,9100,,Storage,38281.5531,38281.5531,9100,"Boscolo, Lucia",4448,9/26/2009,New Business
 - Diageo -  Opp D072,Diageo Opp D072 - SP Att2022,Opp6132022,8200,,Storage,178218.4321,178218.4321,8200,"Boscolo, Lucia",4448,9/15/2026,Expansions
 - Diageo -  Opp D072,Diageo Opp D072 - SP 5.52022,Opp6132022,9440,,Storage,57185.56541,57185.56541,9440,"Boscolo, Lucia",4448,9/15/2026,Expansions
 - Diageo -  Opp D072,Diageo Opp D072 - ADD2022,Opp6132022,0,,Services,80718.13301,80718.13301,504,"Boscolo, Lucia",4448,9/15/2026,Expansions
 - Diageo -  Opp E084,Diageo Opp E084 - HP 4.52022,Opp7512022,11,,Networking,342456,342456,11,"Boscolo, Lucia",4448,1/26/2003,Expansions
 - HSBC -  Opp D1507,HSBC Opp D1507 - HP Att2022,OppD15072022,9,,Networking,32103.5284,32103.5284,9,"Boscolo, Lucia",54482863,1/19/2026,New Business
 - HSBC -  Opp D1507,HSBC Opp D1507 - SOLAR H2022,OppD15072022,2400,,Servers,174357.5675,174357.5675,2400,"Boscolo, Lucia",54482863,1/19/2026,New Business
 - HSBC -  Opp D1507,HSBC Opp D1507 - SOLAR M2022,OppD15072022,2200,,Servers,104146.4483,104146.4483,2200,"Boscolo, Lucia",54482863,1/19/2026,New Business
 - BP -  Opp D1508,BP Opp D1508 - INST2022,OppD15082022,0,,Cloud,291600,291600,150,"Boscolo, Lucia",54483096,2/26/2001,New Business
 - Vodafone -  Opp D1509,Vodafone Opp D1509 - ADD2022,OppD15092022,0,,Services,340600,340600,2129,"Boscolo, Lucia",54482949,11/20/2026,New Business
 - SABMiller -  Opp D1510,SABMiller Opp D1510 - SOLAR M2022,OppD15102022,2200,,Servers,169482.7803,169482.7803,2200,"Boscolo, Lucia",13275945,11/20/2026,New Business
 - SABMiller -  Opp D1510,SABMiller Opp D1510 - HP 4.52022,OppD15102022,11,,Networking,115039.0958,115039.0958,11,"Boscolo, Lucia",14459908,11/20/2026,New Business
 - SABMiller -  Opp D1510,SABMiller Opp D1510 - SOLAR H2022,OppD15102022,2400,,Servers,172861.9701,172861.9701,2400,"Boscolo, Lucia",14459908,11/20/2026,New Business
 - Diageo -  Opp D1511,Diageo Opp D1511 - SP 5.62022,OppD15112022,9100,,Storage,416380,416380,9100,"Boscolo, Lucia",4448,11/29/2026,Expansions
 - Royal Dutch Shell -  Opp E436,Royal Dutch Shell Opp E436 - SP 5.62022,OppE4362022,9100,,Storage,50481.02225,50481.02225,9100,"Boscolo, Lucia",54483053,11/26/2012,Expansions
 - Royal Dutch Shell -  Opp E436,Royal Dutch Shell Opp E436 - HP Att2022,OppE4362022,9,,Networking,10681.00827,10681.00827,9,"Boscolo, Lucia",54483053,11/26/2012,Expansions
 - Royal Dutch Shell -  Opp E436,Royal Dutch Shell Opp E436 - SOLAR M2022,OppE4362022,2200,,Servers,14382.35907,14382.35907,2200,"Boscolo, Lucia",54483053,11/26/2012,Expansions
 - Royal Dutch Shell -  Opp E437,Royal Dutch Shell Opp E437 - SP 5.52022,OppE4372022,9440,,Storage,157920,157920,9440,"Boscolo, Lucia",54483053,6/29/2026,Expansions
 - Royal Dutch Shell -  Opp E438,Royal Dutch Shell Opp E438 - UPG2022,OppE4382022,0,,Services,230910,230910,1443,"Boscolo, Lucia",54483053,6/26/2026,Expansions
 - Royal Dutch Shell -  Opp E439,Royal Dutch Shell Opp E439 - INST2022,OppE4392022,0,,Cloud,309540,309540,120,"Boscolo, Lucia",54483053,7/16/2026,Expansions
 - Royal Dutch Shell -  Opp E440,Royal Dutch Shell Opp E440 - SP Att2022,OppE4402022,8200,,Storage,404140,404140,8200,"Boscolo, Lucia",54483053,7/13/2026,New Business
 - HSBC -  Opp E441,HSBC Opp E441 - MTC2022,OppE4412022,0,,Cloud,65246.1568,65246.1568,140,"Boscolo, Lucia",54482863,7/17/2026,New Business
 - HSBC -  Opp E441,HSBC Opp E441 - SP 5.52022,OppE4412022,9440,,Storage,3454.779427,3454.779427,9440,"Boscolo, Lucia",54482863,7/17/2026,New Business
 - HSBC -  Opp E441,HSBC Opp E441 - SOLAR M2022,OppE4412022,2200,,Servers,37753.02949,37753.02949,2200,"Boscolo, Lucia",54482863,7/17/2026,New Business
 - HSBC -  Opp E442,HSBC Opp E442 - HP 4.52022,OppE4422022,11,,Networking,172020,172020,11,"Boscolo, Lucia",54482863,1/26/2007,Expansions
 - HSBC -  Opp E443,HSBC Opp E443 - SP 5.62022,OppE4432022,9100,,Storage,225770,225770,9100,"Boscolo, Lucia",54482863,12/13/2026,Expansions
 - HSBC -  Opp E444,HSBC Opp E444 - HP 2.52022,OppE4442022,10,,Networking,302610,302610,10,"Boscolo, Lucia",54482863,6/25/2026,Expansions
 - BP -  Opp E445,BP Opp E445 - UPG2022,OppE4452022,0,,Services,6928.628016,6928.628016,43,"Boscolo, Lucia",54483096,6/25/2026,Expansions
 - BP -  Opp E445,BP Opp E445 - SP Att2022,OppE4452022,8200,,Storage,1803.538352,1803.538352,8200,"Boscolo, Lucia",54483096,6/25/2026,Expansions
 - BP -  Opp E445,BP Opp E445 - SOLAR M2022,OppE4452022,2200,,Servers,73695.85985,73695.85985,2200,"Boscolo, Lucia",54483096,6/25/2026,Expansions
 - BP -  Opp E446,BP Opp E446 - SP 5.62022,OppE4462022,9100,,Storage,181500,181500,9100,"Boscolo, Lucia",54483096,6/17/2026,Expansions
 - BP -  Opp E447,BP Opp E447 - SOLAR M2022,OppE4472022,2200,,Servers,205850,205850,2200,"Boscolo, Lucia",54483096,6/23/2026,Expansions
 - BP -  Opp E448,BP Opp E448 - INST2022,OppE4482022,0,,Cloud,310800,310800,150,"Boscolo, Lucia",54483096,6/29/2026,Expansions
 - Vodafone -  Opp E449,Vodafone Opp E449 - UPG2022,OppE4492022,0,,Services,110880,110880,693,"Boscolo, Lucia",54482949,7/16/2026,Expansions
 - Vodafone -  Opp E450,Vodafone Opp E450 - ADD2022,OppE4502022,0,,Services,90520.25292,90520.25292,566,"Boscolo, Lucia",54482949,5/16/2026,New Business
 - Vodafone -  Opp E450,Vodafone Opp E450 - INST2022,OppE4502022,0,,Cloud,2124.207712,2124.207712,110,"Boscolo, Lucia",54482949,5/16/2026,New Business
 - Vodafone -  Opp E450,Vodafone Opp E450 - MTC2022,OppE4502022,0,,Cloud,54781.92471,54781.92471,120,"Boscolo, Lucia",54482949,5/16/2026,New Business
 - Vodafone -  Opp E451,Vodafone Opp E451 - ADD2022,OppE4512022,0,,Services,265000,265000,1656,"Boscolo, Lucia",54482949,5/22/2026,New Business
 - Vodafone -  Opp E452,Vodafone Opp E452 - INST2022,OppE4522022,0,,Cloud,285420,285420,140,"Boscolo, Lucia",54482949,5/28/2026,New Business
 - SABMiller -  Opp E453,SABMiller Opp E453 - SOLAR H2022,OppE4532022,2400,,Servers,95230,95230,2400,"Boscolo, Lucia",13275945,5/28/2026,Expansions
 - SABMiller -  Opp E454,SABMiller Opp E454 - SOLAR H2022,OppE4542022,2400,,Servers,114286.1863,114286.1863,2400,"Boscolo, Lucia",14459908,1/26/2012,New Business
 - SABMiller -  Opp E454,SABMiller Opp E454 - HP 3.52022,OppE4542022,10,,Networking,55813.76724,55813.76724,10,"Boscolo, Lucia",14459908,1/26/2012,New Business
 - SABMiller -  Opp E455,SABMiller Opp E455 - SOLAR M2022,OppE4552022,2200,,Servers,301.1293276,301.1293276,2200,"Boscolo, Lucia",14459908,7/26/2012,Expansions
 - SABMiller -  Opp E455,SABMiller Opp E455 - SOLAR H2022,OppE4552022,2400,,Servers,86458.5252,86458.5252,2400,"Boscolo, Lucia",5588,7/26/2012,Expansions
 - SABMiller -  Opp E455,SABMiller Opp E455 - HP 2.52022,OppE4552022,10,,Networking,141476.5035,141476.5035,10,"Boscolo, Lucia",5588,7/26/2012,Expansions
 - SABMiller -  Opp E456,SABMiller Opp E456 - SP 5.52022,OppE4562022,9440,,Storage,25688.18163,25688.18163,9440,"Boscolo, Lucia",5588,12/13/2026,New Business
 - SABMiller -  Opp E456,SABMiller Opp E456 - SP 5.62022,OppE4562022,9100,,Storage,165427.9559,165427.9559,9100,"Boscolo, Lucia",9603020,12/13/2026,New Business
